imdbID,Title,Year,Rating,WatchedDate,Tags,Review
tt1856101,Blade Runner 2049,2017,4.0,2022-12-04,Good,"Rating: 8.3
Overall, a very technically sound movie that uses advancements in filmmaking and technology to help make a better movie that its predecessor, though it still falters a bit in terms of bland writing/acting that is still very slow in pace."
tt9764362,The Menu,2022,3.0,2022-12-19,Decent,"Rating: 7.4
Overall, a movie that is carried by the performances of Fiennes and Taylor-Joy as they both show their talent in staying afloat in a movie that has a very forced screenplay with an inconsistent tone, though it is an enjoyable watch that does have good moments."
tt14208870,The Fabelmans,2022,4.0,2022-12-20,Very Good,"Rating: 8.5
Overall, a very personal movie from Spielberg that goes through his coming of age story as we see why he became a filmmaker and different homages to his most famous works, but overstays its welcome with the third act really falling apart and being cliche."
tt0499549,Avatar,2009,3.5,2022-12-28,Pretty Good,"Rating: 7.8
Overall, a groundbreaking film at the time it was released, but has become incredibly dated given how far technology has advanced since the movie was released, causing the movie to fall back on mediocre filmmaking with a very predictable/copied story due to how much the film relies on CGI to tell the story."
tt13833688,The Whale,2022,3.0,2023-01-04,Decent,"Rating: 7.2
Overall, a movie that is carried by Fraser's performance with a story that is very heartbreaking, but feels very similar to other Aronofsky films (like Black Swan and The Wrestler) which takes away at something great they could have had, coupled with a hit-or-miss screenplay and questionable performances from the rest of the cast."
tt1630029,Avatar: The Way of Water,2022,3.0,2023-01-10,Decent,"Rating: 7.2
Overall, an improvement in terms of the technical aspects and the acting, but overall just feels like the same movie as the first as the story coupled with the very long runtime make the movie pretty hard to watch towards the end (though it is still a decent watch in terms of how pretty the world they created was)."
tt8178634,RRR,2022,4.0,2023-01-10,Very Good,"Rating: 8.6
Overall, a Telugu movie that does falter a bit from the given Telugu tropes, but overall transcends Tollywood as Rajamouli builds from the progress made from Baahubali to show what Telugu filmmaking can be as he creates a well digestible Epic that is driven by the performances of the two leads, good writing, and technical achievements in order to show India can stand on the same footing as the Western world in making films."
tt10640346,Babylon,2022,2.0,2023-01-11,Bad,"Rating: 5.3
Overall, a chaotic mess from a talented director as he fails to direct his poorly constructed narrative cause he tries too hard to go for shock and humor that it goes for grotesque and unwatchable, so much to the point that even the competent performances cannot even save the train-wreck that is over three hours long."
tt8633464,After Yang,2021,2.5,2023-01-12,Pretty Bad,"Rating: 6.3
Overall, a slow-burn that is a quick representation of how AI can make an impact on families as this family looks for the humanity of their artificial child, bringing in some interesting ideas but ultimately ends up being a bit boring and hard to follow because of the very dull tone and lack of direction."
tt3915174,Puss in Boots: The Last Wish,2022,4.5,2023-01-13,Great,"Rating: 9.4
Overall, a movie that at the surface plays very well for children as it follows the iconic Puss in Boots on his adventure, but overall has a much stronger and deeper meaning of living life without fear and anxiety as the creators synergized incredible animation with great writing to make this movie a must watch."
tt11564570,Glass Onion: A Knives Out Mystery,2022,4.0,2023-01-16,Very Good,"Rating: 8.6
Overall, a sequel that is pretty on par with the first as it takes many aspects (like the overall who-done-it style for a cast of flawed characters) while still trying to be different (like giving it more of a Summer feel), but does not live up entirely as the story construction (especially the retelling of the story) and topical nature of the movie (bringing up COVID) holds it back a bit."
tt0298203,8 Mile,2002,4.0,2023-01-18,Good,"Rating: 8.3
Overall, an entertaining movie that has really great moments and showcases great hip-hop, all lead by a good performance from Eminem as he drives the movie to a great climax of Rap Battles, but is held back a bit from the pretty standard/boilerplate elements and not great performances from the minor characters."
tt8760708,M3GAN,2022,2.5,2023-01-20,Pretty Bad,"Rating: 6.6
Overall, a movie that does a decent job at mixing horror elements with comedy, but falters when coming to direction, acting, and story as it is just a modern retelling of the possessed doll trope (which makes it pretty predictable)."
tt14444726,Tár,2022,4.0,2023-02-02,Very Good,"Rating: 8.7
Overall, a masterclass in subtlety as the direction mixed with Blanchett's performance drives forward a very intense movie without doing/saying that much, but the film's potential is ultimately held back by its long runtime and poor plot construction (which is a shame because these reasons will limit its staying power in film history)."
tt1488589,Guillermo del Toro's Pinocchio,2022,3.0,2023-02-16,Decent,"Rating: 7.0
Overall, a decent watch that follows the iconic character of Pinocchio in a unique way as the audience gets to see him tackle darker concepts of the importance of family and what is the meaning of death, but is a pretty hard watch given how choppy the movie is with its lackluster direction, acting that is not fluid, stop motion animation (which is not necessarily a bad thing), and editing."
tt13669038,Women Talking,2022,2.5,2023-02-19,Pretty Bad,"Rating: 6.0
Overall, a movie that has good acting and is good from a micro-scale (especially with the discussion scenes), but really falters on a macro-scale as the direction and bad plot construction really makes the movie very boring and feel like nothing actually happened (to where this movie probably would have been better suited off as a play)."
